"公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址","營利事業統一編號","董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","上市日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址"
"2731","雄獅旅行社股份有限公司","雄獅","觀光事業","－","台北市內湖區石潭路151號9樓","	04655091","王文傑","王文傑","游國珍","總經理","楊文彬","8793-9000","1977/06/09","2013/09/24",新台幣                 10.0000元,700000000,70000000,0,0,合併,每年,股東會,"富邦綜合證券股份有限公司","(02)2361-1300","台北市許昌街17 號2 樓","勤業眾信聯合會計師事務所","楊清鎮","龔則立","Liontravel","9F., No.151, Shitan Rd., Neihu Dist.,Taipei,Taiwan","6607-1483","fanglin@liontravel.com","http://www.liontravel.com","林錦芳","經理","87939000","fanglin@liontravel.com","http://www.liontravel.com/info/investors/"
"2739","寒舍餐旅管理顧問股份有限公司","寒舍","觀光事業","－","台北市中正區忠孝東路一段12號","	70471881","蔡伯翰","蔡伯翰","閔桂鈴","副總經理","白靖惠","(02)2321-5511","2000/01/17","2016/05/19",新台幣                 10.0000元,1115260000,111526000,0,0,合併,每年,股東會,"富邦綜合證券(股)公司股務代理部","(02)2361-1300","台北市許昌街17號2樓","資誠聯合會計師事務所","賴宗羲","支秉鈞","My Humble House","No. 12, Sec. 1, Zhongxiao E. Rd., Zhongzheng Dist.Taipei City, Taiwan, R.O.C","(02)6633-1500","public@mhh-group.com","http://www.mhh-group.com","閔桂鈴","副總經理兼發言人","(02)6633-1506","public@mhh-group.com","http://www.mhh-group.com/csr.aspx"
"2748","雲品國際酒店股份有限公司","雲品","觀光事業","－","新北市新莊區五工路66號6樓","	54023418","盛治仁","丁原偉","曾景宏","總管理處處長","陳惠慈","(02)2998-6788","2012/11/22","2016/11/23",新台幣                 10.0000元,656370000,65637000,0,0,合併,每年,股東會,"中國信託商業銀行代理部","(02)6636-5566","台北市中正區重慶南路1段83號5樓","勤業眾信聯合會計師事務所","翁雅玲","黃惠敏","FDC","6F., No.66, Wugong Rd.,Xinzhuang Dist.,NewTaipei City, Taiwan (R.O.C.)","(02)8992-5988","fdc2748@ldchotels.com","http://www.fdc-i.com/","曾景宏","總管理處處長","(02)2998-6788","kenny.tseng@ldchotels.com","http://www.fdc-i.com/investor_relations"
"2801","彰化商業銀行股份有限公司","彰銀","金融保險業","－","臺中市自由路二段三八號","	51811609","凌忠嫄","黃瑞沐","陳斌","副總經理","鄭長華","02-25362951","1950/07/01","1962/02/15",新台幣                 10.0000元,99853111600,9985311160,0,0,合併,每年,股東會,"兆豐證券股務代理部","02-33930898","臺北市忠孝東路二段95號","勤業眾信聯合會計師事務所","吳美慧","李東峰","CHANG HWA BANK","38,Tsu Yu Rd .,Sec.2Taichung,Taiwan,R.O.C.","02-25628443","chbgss@chb.com.tw","www.bankchb.com","陳坤河","科長","02-25362951","kuen-her@chb.com.tw","https://www.bankchb.com/frontend/mashup.jsp?funcId=bbff2f5c15"
"2809","京城商業銀行股份有限公司","京城銀","金融保險業","－","台南市西門路一段506號","	68921101","戴誠志","張日政","尤其偉","副總經理","洪振凱","06-2139171","1951/07/11","1983/07/20",新台幣                 10.0000元,11212342650,1121234265,0,0,合併,每年,股東會,"中國信託商業銀行代理部","02-66365566","台北市重慶南路一段83號5樓","安永聯合會計師事務所","黃世杰","張正道","KTB","506,Sec.1,Shi-Men RoadTainan,Taiwan,R.O.C.","06-2130895","csr@mail.ktb.com.tw","www.ktb.com.tw","洪振凱","副理","02-27168383","ir@mail.ktb.com.tw","https://customer.ktb.com.tw/new/about/7a39bf08"
"2812","台中商業銀行股份有限公司","台中銀","金融保險業","－","台中市民權路87號","	51816908","王貴鋒","賈德威","林開域","副總經理","劉國俊","04-22236021","1953/08/26","1984/05/15",新台幣                 10.0000元,37088348980,3708834898,0,0,合併,每年,股東會,"本公司股務科","02-23957388","100台北市中正區新生南路一段50號11樓","勤業眾信聯合會計師事務所","徐文亞","賴冠仲","T.C.C.B.","No.87, Mincyuan Rd., West District, Taichung City 40341, Taiwan (R.O.C.)taichung TAIWAN","04-22270138","service@ms2.tcbbank.com.tw","http://www.tcbbank.com.tw","林開域","副總經理","04-22236021","service@ms2.tcbbank.com.tw","http://www.tcbbank.com.tw"
"2816","旺旺友聯產物保險股份有限公司","旺旺保","金融保險業","－","台北巿大安區忠孝東路四段219號12樓","	03110001","洪吉雄","劉自明","潘少昀","副總經理","陳泰龍","2776-5567","1963/02/19","1992/05/05",新台幣                 10.0000元,2129600000,212960000,0,0,合併,每年,股東會,"國票綜合證券(股)公司股務代理部","2593-6666","台北市大同區重慶北路3段199號4F","安侯建業聯合會計師事務所","李逢暉","鍾丹丹","UNION INS.","12TH FLOOR. 219, SEC. 4, CHUNG-HSIAO E. ROAD,TAIPEI,TAIWAN.","27118610","Amelia.Kuo@wwunion.com","http://www.wwunion.com/","郭斐雯","會計部協理","2776-5567","Amelia.Kuo@wwunion.com","https://www.wwunion.com/6service_callcenter2.aspx"
"2820","中華票券金融股份有限公司","華票","金融保險業","－","台北市內湖區堤頂大道二段99號4樓","	12198359","吳正慶","魏政祥","涂國城","副總經理","余厚生協理","(02)2799-1177","1978/12/01","1994/10/26",新台幣                 10.0000元,13429600000,1342960000,0,0,個別,每年,股東會,"中國信託商業銀行","(02)6636-5566","台北市重慶南路1段83號5樓","勤業眾信會計師事務所","陳盈州","林旺生","CBF","4F., No.99, Sec. 2, Tiding Blvd., Neihu Dist., Taipei City 114, TaiwanTaipei,Taiwan,R.O.C.","(02)2659-2919","service@cbf.com.tw","http://www.cbf.com.tw","余厚生","協理","02-27991177","sheng@cbf.com.tw","http://www.cbf.com.tw/ct.asp?xItem=14418&CtNode=639&mp=1"
"2823","中國人壽保險股份有限公司","中壽","金融保險業","－","台北市敦化北路122號5樓","	03434016","郭瑜玲","黃淑芬","黃淑芬","總經理","許東敏/蔡靜如","02-27196678","1963/04/25","1995/02/08",新台幣                 10.0000元,44635823040,4463582304,0,0,個別,每年,股東會,"凱基證券股份有限公司股務代理部","02-23892999","台北市重慶南路一段2號5樓","安永聯合會計師事務所","傅文芳","張正道","CHINA LIFE","5F., No.122, Dunhua North RoadTaipei City, Taiwan, R.O.C.","02-27136542","gadept@chinalife.com.tw","http://www.chinalife.com.tw","趙珮君","資深經理","02-27196678-1091","Mandy.Chao@chinalife.com.tw","http://www.chinalife.com.tw/wps/portal/chinalife/CSR/home/relation-feedback/feedback"
"2832","台灣產物保險股份有限公司","台產","金融保險業","－","臺北市館前路49號8樓","	03557115","李泰宏","宋道平","黃志傑","資深協理","侯文賓","(02)23821666","1948/03/12","1997/09/30",新台幣                 10.0000元,3622004000,362200400,0,0,個別,每年,董事會,"國票綜合證券股份有限公司","(02)25936666","台北市大同區重慶北路三段199號4樓","勤業眾信聯合會計師事務所","林旺生","徐文亞","TFMI","8F 49 Kuan Chien RoadTaipei Taiwan","(02)23882555","finance@mail.tfmi.com.tw","https://www.tfmi.com.tw","黃志傑","資深協理","(02)23821666#196","gjhuang@tfmi.com.tw","https://www.tfmi.com.tw/investor_CG.aspx"
"2834","臺灣中小企業銀行股份有限公司","臺企銀","金融保險業","－","台北市塔城街三十號","	03793407","黃博怡","張志堅","張佑銘","副總經理","林昌育","(02)25597171","1950/09/23","1998/01/03",新台幣                 10.0000元,71319842440,7131984244,418410041,0,合併,每年,股東會,"元大證券股份有限公司","(02)25865859","台北市大同區承德路三段210號B1","安侯建業聯合會計師事務所","鍾丹丹","陳俊光","TBB","No.30 Ta Cheng St.Taipei, Taiwan, R.O.C.","(02)25506073","TBB@mail.tbb.com.tw","http://www.tbb.com.tw","張文(水+靜)","業務發展部副理","02-2559-7171#2115","140379@mail.tbb.com.tw","https://www.tbb.com.tw/web/guest/-q-a"
"2836","高雄銀行股份有限公司","高雄銀","金融保險業","－","高雄市左營區博愛二路168號","	79854797","朱潤逢","陳長義","徐翠梅","副總經理","陳美伶","(07)557-0535","1982/01/13","1998/05/18",新台幣                 10.0000元,10809164860,1080916486,0,0,個別,每年,股東會,"元大證券股份有限公司股務代理部","(02)2586-5859","台北市承德路三段210號B1","國富浩華聯合會計師事務所","謝仁耀","蘇炳章","B.O.K","168 Po Ai 2nd Road, Tsoying DistrictKaohsiung, Taiwan","(07)558-0529","0691@mail.bok.com.tw","www.bok.com.tw/","陳美伶","顧問兼主任秘書","(07)5590563","m0020@mail.bok.com.tw","www.bok.com.tw/"
"2838","聯邦商業銀行股份有限公司","聯邦銀","金融保險業","－","台北市松山區民生東路三段109號1、2樓","	86380802","李憲章","林鴻聯","涂洪茂","副總經理","楊巨昌","(02)2718-0001","1991/12/31","1998/06/29",新台幣                 10.0000元,30844552920,2884455292,0,200000000,合併,每半會計年度,董事會,"元富證券股份有限公司","(02)2768-6668","臺北市光復北路11巷35號地下一樓","勤業眾信聯合會計師事務所","黃瑞展","楊承修","UBOT","1F.2F., No.109, Sec. 3, Minsheng E. Rd., Songshan DistrictTaipei City, Taiwan, R.O.C.","(02)2545-5169","103 0199@ubot.com.tw","www.ubot.com.tw","涂洪茂","副總經理","(02)2718-0001","Herman_Tu@ubot.com.tw","www.ubot.com.tw/interestrelationship"
"2841","台灣土地開發股份有限公司","台開","建材營造","－","台北市衡陽路51號14樓之1","	03701104","邱復生","邱復生","羅濟淇","副總經理","陳婉玲","02-2331-1234","1964/06/30","1999/01/08",新台幣                 10.0000元,7609436000,760943600,0,0,合併,每年,股東會,"永豐金證券股份有限公司","2381-6288","臺北市中正區博愛路17號3樓","資誠聯合會計師事務所","翁世榮","張淑瓊","TLDC","14F-1, No.51, HENGYANG  RD.,   TAIPEI  CITY  , TAIWANTaipei City,R.O.C.","02-23716037","service@tldc.com.tw","http://www.tldc.com.tw","魏意穎","專員","(02)23837207","service@tldc.com.tw","http://www.tldc.com.tw/main/category.php?cat=429&post=10389"
"2845","遠東國際商業銀行股份有限公司","遠東銀","金融保險業","－","台北市敦化南路二段207號26, 27樓","	86517096","侯金英","周添財","林建忠","執行副總經理","周心華","(02)2378-6868","1992/01/11","1998/11/27",新台幣                 10.0000元,33558194070,3355819407,0,0,合併,每年,股東會,"亞東證券股份有限公司","(02)7753-1699","新北市板橋區新站路16號13樓","勤業眾信聯合會計師事務所","陳俊宏","陳盈州","FEIB","26, 27/F, No. 207 Tun Hwa S. Road, Sec. 2Taipei, Taiwan, R.O.C","(02)2376-5691","service@feib.com.tw","http://www.feib.com.tw","周心華","副總經理","(02)23765748","Shinhwa.Chou@feib.com.tw","https://www.feib.com.tw/csr/csr.aspx"
"2849","安泰商業銀行股份有限公司","安泰銀","金融保險業","－","臺北市信義區信義路五段7號16樓、40樓及41樓","	86928561","丁予康","丁予康","張人偉","副總經理","蔡昱祺","81012277","1993/01/14","1999/09/27",新台幣                 10.0000元,19579100500,1957910050,1063113402,0,個別,每年,股東會,"群益金鼎證券股份有限公司","(02)27035000","台北市大安區敦化南路二段九十七號地下二樓","安侯建業聯合會計師事務所","鍾丹丹","陳富仁","EnTie Bank","40F, Taipei 101 Tower ,7, Sec.5, Xin Yi Rd.,Taipei 110, Taiwan, R.O.C.Taipei,Taiwan,R.O.C","81016204","ir@entiebank.com.tw","http://www.entiebank.com.tw","蔡昱祺","協理","81016075","ir@entiebank.com.tw","http://www.entiebank.com.tw"
"2850","新光產物保險股份有限公司","新產","金融保險業","－","台北市建國北路二段十三號十一樓","	03458403","吳昕紘","何英蘭","黃植原","資深副總","葉日進","(02)2507-5335","1963/04/26","2000/05/22",新台幣                 10.0000元,3159633000,315963300,0,0,個別,每年,股東會,"台新國際商業銀行股務代理部","(02)25048125","台北市建國北路一段96號B1","安永聯合會計師事務所","傅文芳","張正道","SK Insurance","5-12F, NO.13, Chienkuo N.Rd., Sec.2Taipei 104, Taiwan, R.O.C.","(02)2509-5634","stock@skinsurance.com.tw","www.skinsurance.com.tw","張寶貴","經理","(02)2507-5335#299","stock@skinsurance.com.tw","http://www.skinsurance.com.tw/SKI/NewsShow.aspx?uID=82"
"2851","中央再保險股份有限公司","中再保","金融保險業","－","台北市南京東路二段53號12樓","	11081991","楊誠對","蔡伯龍","蔡伯龍","總經理","鄭靜芬","02-25115211","1968/06/12","2000/07/06",新台幣                 10.0000元,5903887500,590388750,0,0,個別,每年,股東會,"本公司股務","2500-1668","台北市民生東路二段166號二樓","資誠聯合會計師事務所","陳賢儀","李秀玲","Central Re","12F.,53 Nanking East Road, Section 2,Taipei,Taiwan, R.O.C.","25235350","centralre@centralre.com","http://www.centralre.com","林育德","簽證精算師(協理)","(02)2511-5211#356","LyndonLin@centralre.com","http://www.centralre.com/content/information/information07.htm"
"2852","第一產物保險股份有限公司","第一保","金融保險業","－","台北市中正區忠孝東路一段五十四號","	03359109","李正漢","呂秋敏","胡全緯","經理","蕭斐芬","23913271","1962/09/04","2000/11/28",新台幣                 10.0000元,3011637840,301163784,0,0,個別,每年,股東會,"華南永昌綜合證券股份有限公司","27186425","台北市松山區民生東路四段五十四號四樓","勤業眾信聯合會計師事務所","黃海悅","廖婉怡","FIRST INS","54,Chung Hsiao East Road,Sec.1Taipei,Taiwan,R.O.C","23412864","corpgov@firstins.com.tw","http//www.firstins.com.tw","胡全緯","經理","(02)23913271 #2168","corpgov@firstins.com.tw","www.firstins.com.tw"
"2855","統一綜合證券股份有限公司","統一證","金融保險業","－","台北市東興路8號1樓","	23218183","林寬成","蔡森部","安芝立","財務部副總","陳乃真","2747-8266","1988/12/17","2002/09/16",新台幣                 10.0000元,13723900280,1372390028,0,0,合併,每年,股東會,"統一綜合證券(股)公司股務代理部","2746-3797","台北市東興路8號B1","資誠聯合會計師事務所","林瑟凱","羅蕉森","PSC","1F, No. 8, Dongxing Rd.Taipei 105, Taiwan, ROC","2746-3737","investor@uni-psg.com","www.uni-psg.com","蘇煒倫","協理","2747-8266ext.3724","alansu@uni-psg.com","http://download.pscnet.com.tw/download/company_int/www2014_stakeholder/index.html"
"2867","三商美邦人壽保險股份有限公司","三商壽","金融保險業","－","臺北市信義路五段150巷2號6樓","	84443471","陳翔玠","張鎮坤","陳宏昇","資深副總經理/財務長","方曙明","(02)23455511","1993/06/12","2012/12/18",新台幣                 10.0000元,23719714710,2371971471,0,0,個別,每年,股東會,"宏遠證券股份有限公司","(02)23268818","台北市信義路四段236號3樓","安侯建業聯合會計師事務所","周寶蓮","謝秋華","Mercuries Life","6F , 2, LANE 150, SEC. 5, SIN-YI RD.,　　TAIPEI, TAIWAN, R.O.C.","(02)27207438","ir@ mail.mli.com.tw","www.mli.com.tw?@?@","周曉婷","協理","(02)23455511#2300","ir@mail.mli.com.tw","http://www.mli.com.tw/MLI_Public/AboutUsDefault2.aspx?tid=Nav02&mid=40224"
"2880","華南金融控股股份有限公司","華南金","金融保險業","－","台北市信義區松仁路123號","	70826764","張雲鵬","羅寶珠","張炳輝","副總經理","陳天鈺","23713111","2001/12/19","2001/12/19",新台幣                 10.0000元,121727401780,12172740178,0,0,合併,每年,股東會,"華南永昌綜合證券股份有限公司","27186425","台北市民生東路4段54號四樓","勤業眾信聯合會計師事務所","賴冠仲","張鼎聲","HNFHC","No. 123, Songren Rd. Xinyi Dist, Taipei City 110, Taiwan (R.O.C)Taipei Taiwan","87291943","public@hnfhc.com.tw","www.hnfhc.com.tw","林琪敏","襄理","2371-3111#6318","carine.lin@hnfhc.com.tw","www.hnfhc.com.tw/06csr/06-2.shtml"
"2881","富邦金融控股股份有限公司","富邦金","金融保險業","－","台北市建國南路一段237號","	03374805","蔡明興","韓蔚廷","韓蔚廷","總經理","王瑋","6636-6636","2001/12/19","2001/12/19",新台幣                 10.0000元,115002639950,10233603995,0,1266660000,合併,每年,股東會,"富邦綜合證券(股)公司股務代理部","2361-1300","台北市100中正區許昌街十七號二樓","安侯建業聯合會計師事務所","鍾丹丹","于紀隆","Fubon Financial","No. 237, Section 1, Jianguo South RoadTaipei Taiwan","6636-0111","pr@fubon.com","www.fubon.com","王家慧","資深協理","6636-6636 ext.57402","ir@fubon.com","www.fubon.com/financialholdings/citizenship/stakeholders/way.html"
"2882","國泰金融控股股份有限公司","國泰金","金融保險業","－","台北市仁愛路四段296號","	70827406","蔡宏圖","李長庚","鄧崇儀","資深副總經理","陳晏如、孫至德","27087698","2001/12/31","2001/12/31",新台幣                 10.0000元,147025101280,13169210128,0,1533300000,合併,每年,股東會,"國泰金控行政管理部股務科","27087698#9","台北市仁愛路四段296號","勤業眾信聯合會計師事務所","郭政弘","陳麗琦","CATHAY HOLDINGS","296,Ren-Ai Road, Sec. 4Taipei,106 Taiwan, R.O.C","23252488","services@cathayholdings.com.tw","www.cathayholdings.com","張雅柔","協理","27087698#7749","yajouchang@cathayholdings.com.tw","www.cathayholdings.com/holdings/"
"2883","中華開發金融控股股份有限公司","開發金","金融保險業","－","台北市南京東路五段125號12樓","	70827383","張家祝","許道義(代理)","張立荃","資深副總經理","黃碧玲","02-27638800","2001/12/28","2001/12/28",新台幣                 10.0000元,149710975990,14971097599,0,0,合併,每年,股東會,"凱基證券股份有限公司股務代理部","02-23892999","台北市重慶南路一段2號5樓","勤業眾信聯合會計師事務所","吳美慧","賴冠仲","CDF","125 Nanjing East Road Section 5Taipei 105 Taiwan ROC","02-27635139","ir@cdibh.com","www.cdibh.com","黎亮吟","資深協理","02-2763-8800 #1508","ir@cdibh.com","http://www.cdibh.com/chhtml/content/1514"
"2884","玉山金融控股股份有限公司","玉山金","金融保險業","－","台北市松山區民生東路3段117號14樓及115號1樓","	70796305","黃永仁","陳美滿代理","黃男州","玉山金控董事","陳美滿","(02)2175-1313","2002/01/28","2002/01/28",新台幣                 10.0000元,116195000000,11619500000,0,0,合併,每年,股東會,"玉山金控行政管理部(股務)","(02)2719-1313","台北市松山區民生東路3段115號1樓","勤業眾信聯合會計師事務所","陳盈州","楊承修","E.S.F.H","14F., No. 117 and 1F., No.115 ,Sec. 3,Min Sheng E. Road,Taipei, Taiwan, R.O.C.","(02)2713-7213","tonycheng-06795@email.esunbank.com.tw","http://www.esunfhc.com.tw","蕭啟偉","科長","+886 2 21751313#9347","ir@email.esunbank.com.tw","http://www.esunfhc.com.tw"
"2885","元大金融控股股份有限公司","元大金","金融保險業","－","台北市松山區敦化南路1段66號6樓、10樓、12樓及13樓","	70796749","申鼎籛","翁健","翁健","總經理","麥煦書、吳敬堂","02-27811999","2002/02/04","2002/02/04",新台幣                 10.0000元,116706114560,11670611456,0,0,合併,每年,股東會,"元大證券(股)公司股務代理部","02-25865859","台北市承德路三段210號地下一樓","資誠聯合會計師事務所","周建宏","陳賢儀","Yuanta Group","6F, 10F, 12F - 13F, No. 66 , Sec. 1, Dun Hua S. RoadTaipei, Taiwan, R.O.C.","02-27721585","yuantatsec@yuanta.com","http://www.yuanta.com","陳姿妙","資深經理","02-27811999","ir.fhc@yuanta.com","https://www.yuanta.com/TW/CSR/Stakeholder-Engagement"
"2886","兆豐金融控股股份有限公司","兆豐金","金融保險業","－","台北市忠孝東路二段123號14至17樓、20至21樓","	70796754","張兆順","胡光華","林瑞雲","副總經理","李靜怡","2357-8888","2002/02/04","2002/02/04",新台幣                 10.0000元,135998239830,13599823983,0,0,合併,每年,股東會,"元大證券股份有限公司","(02)2586-5859","10366台北市大同區承德路三段210號B1","資誠聯合會計師事務所","紀淑梅","賴宗羲","MEGA FHC","14~17F、20~21F, No.123, SEC. 2, Jhongsiao E. Rd.Taipei, Taiwan, R.O.C.","3393-8755","jlc@megaholdings.com.tw","www.megaholdings.com.tw","林志維","投資人關係專案經理","23578888#309","IR@megaholdings.com.tw","http://www.megaholdings.com.tw/tc/StakeArea.aspx"
"2887","台新金融控股股份有限公司","台新金","金融保險業","－","台北市大安區仁愛路4段118號12、13、15、16、21、22及23樓","	80328055","吳東亮","林維俊","林維俊","總經理","賴昭吟","02-23268888","2002/02/18","2002/02/18",新台幣                 10.0000元,114600798700,10660079870,0,800000000,合併,每年,股東會,"台新國際商業銀行股務代理部","02-25048125","台北市建國北路1段96號B1","勤業眾信聯合會計師事務所","楊清鎮","賴冠仲","TaishinHoldings","12F. 13F. 15F. 16F. 21F. 22F. 23F., No. 118, Sec. 4, Ren-ai Rd., Da-an Dist.,Taipei City, Taiwan (R.O.C.)","02-37076889","netbank@taishinbank.com.tw","www.taishinholdings.com.tw","陳慧芸","資深協理/投資人關係組","02-55762334","IR@taishinholdings.com.tw","https://www.taishinholdings.com.tw/human/stakeholder_01.jsp"
"2888","新光金融控股股份有限公司","新光金","金融保險業","－","台北市中正區忠孝西路一段66號38樓","	80328219","吳東進","黃敏義代理","徐順鋆","資深副總經理","李超儒、呂雅茹","02-23895858","2002/02/19","2002/02/19",新台幣                 10.0000元,130953940630,13020394063,0,75000000,合併,每年,股東會,"元富證券股份有限公司股務代理部","02-2768-6668","台北市松山區光復北路11巷35號地下一樓","勤業眾信聯合會計師事務所","林旺生","賴冠仲","SKFH","66,SEC.1,CHUNG-HSIAO W.RD.TAIPEI,TAIWAN,R.O.C.","23892868","skl041@skl.com.tw","https://www.skfh.com.tw","王馨慧","投資人關係專案經理","02-2389-5858#3833","ir@skfh.com.tw","https://www.skfh.com.tw"
"2889","國票金融控股股份有限公司","國票金","金融保險業","－","台北市南京東路二段167號4樓、10樓","	80330257","魏啟林","丁予嘉","邱銘恩","副總經理","張安發","02-25154567","2002/03/26","2002/03/26",新台幣                 10.0000元,28480645960,2848064596,0,0,合併,每年,股東會,"國票綜合證券(股)公司股務代理部","02-25936666","台北市大同區重慶北路三段199號4樓","資誠聯合會計師事務所","紀淑梅","林維琪","IBF","4F.,167,Nanjing  E  Road, Section 2Taipei,104 Taiwan R.O.C","(02)25010606","service@ibf.com.tw","www.ibf.com.tw","陳盈如","資深副理","2515-4567","Michelle@ibf.com.tw","www.ibf.com.tw"
"2890","永豐金融控股股份有限公司","永豐金","金融保險業","－","台北市中山區八德路二段306號3樓及5至13樓","	80333183","陳思寬","朱士廷","許如玫","財務長","蕭隆祺","(02)8161-8935","2002/05/09","2002/05/09",新台幣                 10.0000元,112810541060,11271054106,0,10000000,合併,每年,股東會,"永豐金證券公司股務代理部","(02)2381-6288","台北市中正區博愛路17號3樓","勤業眾信聯合會計師事務所","吳美慧","郭政弘","SINOPACHOLDINGS","3F&6F-13F,306,Sec.2,Bade RoadTaipei 104,Taiwan,R.O.C.","(02)8161-8932","Investor-Relations@sinopac.com","http://www.sinopac.com","林茹靖","資深經理","(02)8161-8935#1983","Investor-Relations@sinopac.com","http://www.sinopac.com/interestRelationship/20170210145654630000000000000426.html"
"2891","中國信託金融控股股份有限公司","中信金","金融保險業","－","臺北市南港區經貿二路168號27樓、29樓","	80333992","顏文隆","吳一揆","邱雅玲","資深副總經理","高人傑","(02)3327-7777","2002/05/17","2002/05/17",新台幣                 10.0000元,199969795690,19496989569,0,499990000,合併,每年,股東會,"中國信託商業銀行代理部","(02)6636-5566","台北市重慶南路1段83號5樓","安侯建業聯合會計師事務所","吳麟","曾國禓","CTBC HOLDING","27F、29F., No.168, Jingmao 2nd Rd., Nangang Dist.TAIPEI CITY 115, TAIWAN. R.O.C.","請洽詢總機","ir@ctbcholding.com","http://www.ctbcholding.com/","沈佳惠","副總經理","分機6653~6656","ir@ctbcholding.com","http://www.ctbcholding.com/stakeholder.html"
"2892","第一金融控股股份有限公司","第一金","金融保險業","－","台北市重慶南路一段30號","	80351999","廖燦昌","林謙浩","方螢基","副總經理","李淑玲","23111111","2003/01/02","2003/01/02",新台幣                 10.0000元,124619427950,12461942795,0,0,合併,每年,股東會,"第一銀行信託處","23481137","台北市延平南路42號","資誠聯合會計師事務所","周建宏","紀淑梅","FFHC","30,  Chung  King  South  Road,  Sec.  1Taipei  , Taiwan  ,R.O.C.","23119691","fhc201@mail.firstbank.com.tw","www.firstholding.com.tw","柯書品","專案副理","23484975","Keith_Ke@fhc.com.tw","https://www.firstholding.com.tw/sites/firstholding/contact"
"2897","王道商業銀行股份有限公司","王道銀行","金融保險業","－","(114)台北市內湖區堤頂大道二段九十九號","	70745361","駱怡君","李芳遠","張政權","執行副總經理","張倫瑋","(02)87527000","1999/07/27","2017/05/05",新台幣                 10.0000元,27130063010,2413006301,0,300000000,合併,每年,股東會,"中國信託商業銀行代理部","(02)66365566","台北市重慶南路一段83號5樓","勤業眾信聯合會計師事務所","陳盈州","林旺生","O-Bank","99,Sec.2,Tiding Blvd.Taipei,Taiwan","(02)26588101","service@o-bank.com","www.o-bank.com","張倫瑋","企業溝通部協理","(02)87527000#13301","IR@o-bank.com","https://www.o-bank.com/about/govern/stakeholder"
"2901","欣欣大眾市場股份有限公司","欣欣","貿易百貨","－","台北市林森北路247號","	11364230","詹鴻圖","楊喬百","孫中強","經理","林心玫","25212211","1971/04/15","1976/05/07",新台幣                 10.0000元,730432830,73043283,0,0,個別,每年,股東會,"群益 金鼎證券〈股〉股務代理部","(02)2703-5000","(10601) 台北市大安區敦化南路二段97號B2","正風聯合會計師事務所","周銀來","鄭憲修","SHIN SHIN","247.Lin Shen N. RoadTaipei. Taiwan R.O.C.","02-55826637","star@shinshinltd.com.tw","www.shinshinltd.com.tw","孫中強","經理","25212211-332","jcsun@shinshinltd.com.tw","http://www.shinshinltd.com.tw/#/contact"
"2903","遠東百貨股份有限公司","遠百","貿易百貨","－","新北市板橋區新站路16號18樓","	03521905","徐旭東","徐雪芳","湯治亞","副總經理","陳遠銓","77278168","1967/08/31","1978/10/11",新台幣                 10.0000元,14169405890,1416940589,0,0,合併,每年,股東會,"亞東證券股份有限公司","(02)7753-1699","新北市板橋區新站路16號13樓","勤業眾信聯合會計師事務所","葉淑娟","卓明信","FEDS","18F, No.16. Xinzhan Rd., Banqiao Dist.,New Taipei City 220, Taiwan, R.O.C.","77380752","service@feds.com.tw","http://www.feds.com.tw","湯治亞","副總經理/財務長","(02)7727-8168","irjt@feds.com.tw","http://fedsenews.com.tw/csr/LeadTheIndustry/Stakeholder.aspx"
"2904","匯僑股份有限公司","匯僑","其他","－","台北市民生東路三段一三一號五樓","	12195466","廖述群","葉唐榮","梁世詮","會計部經理","李明娟","27174347","1978/10/11","1983/01/05",新台幣                 10.0000元,690344320,69034432,0,0,合併,每年,股東會,"統一綜合證券股份有限公司","(02)2746-3797","台北巿松山區東興路8號B1樓","資誠聯合會計師事務所","潘慧玲","張淑瓊","POCS","5F, No.131, Sec. 3, Min Seng E. Rd.,Taipei, R.O.C","27189474","service@pocs.com.tw","http://www.pocs.com.tw","梁世詮","會計部經理","02-2717-4347*618","ir@pocs.com.tw","http://www.poc.com.tw/tw/manpower/stakeholder.aspx"
"2905","三商投資控股股份有限公司","三商","貿易百貨","－","台北市建國北路二段145號","	11052709","陳翔立","陳翔立","王志華","副總經理","陳德開","25031111","1965/02/19","1988/09/19",新台幣                 10.0000元,8266826880,826682688,0,0,合併,每年,股東會,"宏遠證券股份有限公司股務代理部","02-7719-8899","台北市信義路四段236號3樓","立本台灣聯合會計師事務所","劉克宜","張書成","MERCURIES","145, SEC. 2 CHIEN KUO N. ROAD,TAIPEI, TAIWAN  R.O.C.","25047260","ginger@mercuries.com.tw","http://www.mercuries.com.tw","陳德開","副總經理","(02) 25031111#5333","tk.chin@mercuries.com.tw","http://www.mercuries.com.tw"
